SIDO_NM,SGG_NM,LAW_CD,LAW_NM,ADM_CD,ADM_NM,MATCH_TYPE,CONFIDENCE
경상북도,고령군,4783036000,우곡면,37570360,우곡면,exact_match,1.0
경상북도,고령군,4783032000,운수면,37570320,운수면,exact_match,1.0
경상북도,구미시,4719025300,고아읍,37050120,고아읍,exact_match,1.0
경상북도,구미시,4719011300,공단동,37050740,공단동,exact_match,1.0
경상북도,구미시,4719011400,광평동,37050660,광평동,exact_match,1.0
경상북도,구미시,4719033000,도개면,37050330,도개면,exact_match,1.0
경상북도,구미시,4719010300,도량동,37050550,도량동,exact_match,1.0
경상북도,구미시,4719031000,무을면,37050310,무을면,exact_match,1.0
경상북도,구미시,4719011200,비산동,37050730,비산동,exact_match,1.0
경상북도,구미시,4719025600,산동읍,37050130,산동읍,exact_match,1.0
경상북도,구미시,4719011600,상모동,37050670,상모사곡동,startswith_match,0.9
경상북도,구미시,4719025000,선산읍,37050110,선산읍,exact_match,1.0
경상북도,구미시,4719011000,송정동,37050510,송정동,exact_match,1.0
경상북도,구미시,4719011900,신동,37050610,신평1동,startswith_match,0.9
경상북도,구미시,4719011900,신동,37050620,신평2동,startswith_match,0.9
경상북도,구미시,4719011100,신평동,37050610,신평1동,prefix_match,0.95
경상북도,구미시,4719011100,신평동,37050620,신평2동,prefix_match,0.95
경상북도,구미시,4719032000,옥성면,37050320,옥성면,exact_match,1.0
경상북도,구미시,4719010100,원평동,37050750,원평동,exact_match,1.0
경상북도,구미시,4719036000,장천면,37050360,장천면,exact_match,1.0
경상북도,구미시,4719010200,지산동,37050560,지산동,exact_match,1.0
경상북도,구미시,4719034000,해평면,37050340,해평면,exact_match,1.0
경상북도,구미시,4719010900,형곡동,37050590,형곡1동,prefix_match,0.95
경상북도,구미시,4719010900,형곡동,37050600,형곡2동,prefix_match,0.95
경상북도,김천시,4715035000,감문면,37030340,감문면,exact_match,1.0
경상북도,김천시,4715039000,감천면,37030380,감천면,exact_match,1.0
경상북도,김천시,4715034000,개령면,37030330,개령면,exact_match,1.0
경상북도,김천시,4715041000,구성면,37030400,구성면,exact_match,1.0
경상북도,김천시,4715032000,남면,37030320,남면,exact_match,1.0
경상북도,김천시,4715031000,농소면,37030310,농소면,exact_match,1.0
경상북도,김천시,4715044000,대덕면,37030430,대덕면,exact_match,1.0
경상북도,김천시,4715038000,대항면,37030370,대항면,exact_match,1.0
경상북도,김천시,4715037000,봉산면,37030360,봉산면,exact_match,1.0
경상북도,김천시,4715043000,부항면,37030420,부항면,exact_match,1.0
경상북도,김천시,4715025000,아포읍,37030110,아포읍,exact_match,1.0
경상북도,김천시,4715036000,어모면,37030350,어모면,exact_match,1.0
경상북도,김천시,4715012000,율곡동,37030620,율곡동,exact_match,1.0
경상북도,김천시,4715040000,조마면,37030390,조마면,exact_match,1.0
경상북도,김천시,4715045000,증산면,37030440,증산면,exact_match,1.0
경상북도,김천시,4715042000,지례면,37030410,지례면,exact_match,1.0
경상북도,김천시,4715011500,지좌동,37030590,지좌동,exact_match,1.0
경상북도,김천시,4715010500,평화동,37030610,평화남산동,startswith_match,0.9
경상북도,문경시,4728025300,가은읍,37090120,가은읍,exact_match,1.0
경상북도,문경시,4728037000,농암면,37090370,농암면,exact_match,1.0
경상북도,문경시,4728035000,동로면,37090350,동로면,exact_match,1.0
경상북도,문경시,4728036000,마성면,37090360,마성면,exact_match,1.0
경상북도,문경시,4728025000,문경읍,37090110,문경읍,exact_match,1.0
경상북도,문경시,4728034000,산북면,37090340,산북면,exact_match,1.0
경상북도,문경시,4728032000,산양면,37090320,산양면,exact_match,1.0
경상북도,문경시,4728031000,영순면,37090310,영순면,exact_match,1.0
경상북도,문경시,4728010100,점촌동,37090570,점촌1동,prefix_match,0.95
경상북도,문경시,4728010100,점촌동,37090580,점촌2동,prefix_match,0.95
경상북도,문경시,4728010100,점촌동,37090590,점촌3동,prefix_match,0.95
경상북도,문경시,4728010100,점촌동,37090600,점촌4동,prefix_match,0.95
경상북도,문경시,4728010100,점촌동,37090610,점촌5동,prefix_match,0.95
경상북도,문경시,4728033000,호계면,37090330,호계면,exact_match,1.0
경상북도,봉화군,4792037000,명호면,37610380,명호면,exact_match,1.0
경상북도,봉화군,4792031000,물야면,37610310,물야면,exact_match,1.0
경상북도,봉화군,4792033000,법전면,37610330,법전면,exact_match,1.0
경상북도,봉화군,4792032000,봉성면,37610320,봉성면,exact_match,1.0
경상북도,봉화군,4792025000,봉화읍,37610110,봉화읍,exact_match,1.0
경상북도,봉화군,4792038000,상운면,37610390,상운면,exact_match,1.0
경상북도,봉화군,4792039000,석포면,37610360,석포면,exact_match,1.0
경상북도,봉화군,4792035000,소천면,37610350,소천면,exact_match,1.0
경상북도,봉화군,4792036000,재산면,37610370,재산면,exact_match,1.0
경상북도,봉화군,4792034000,춘양면,37610340,춘양면,exact_match,1.0
경상북도,상주시,4725045000,공검면,37080450,공검면,exact_match,1.0
경상북도,상주시,4725035000,공성면,37080350,공성면,exact_match,1.0
경상북도,상주시,4725033000,낙동면,37080330,낙동면,exact_match,1.0
경상북도,상주시,4725037000,내서면,37080370,내서면,exact_match,1.0
경상북도,상주시,4725038000,모동면,37080380,모동면,exact_match,1.0
경상북도,상주시,4725039000,모서면,37080390,모서면,exact_match,1.0
경상북도,상주시,4725032500,사벌국면,37080480,사벌국면,exact_match,1.0
경상북도,상주시,4725036000,외남면,37080360,외남면,exact_match,1.0
경상북도,상주시,4725043000,외서면,37080430,외서면,exact_match,1.0
경상북도,상주시,4725044000,은척면,37080440,은척면,exact_match,1.0
경상북도,상주시,4725046000,이안면,37080460,이안면,exact_match,1.0
경상북도,상주시,4725031000,중동면,37080320,중동면,exact_match,1.0
경상북도,상주시,4725034000,청리면,37080340,청리면,exact_match,1.0
경상북도,상주시,4725025000,함창읍,37080110,함창읍,exact_match,1.0
경상북도,상주시,4725047000,화남면,37080470,화남면,exact_match,1.0
경상북도,상주시,4725040000,화동면,37080400,화동면,exact_match,1.0
경상북도,상주시,4725042000,화북면,37080420,화북면,exact_match,1.0
경상북도,상주시,4725041000,화서면,37080410,화서면,exact_match,1.0
경상북도,성주군,4784034000,가천면,37580340,가천면,exact_match,1.0
경상북도,성주군,4784035500,금수강산면,37580351,금수강산면,exact_match,1.0
경상북도,성주군,4784036000,대가면,37580360,대가면,exact_match,1.0
경상북도,성주군,4784037000,벽진면,37580370,벽진면,exact_match,1.0
경상북도,성주군,4784031000,선남면,37580310,선남면,exact_match,1.0
경상북도,성주군,4784025000,성주읍,37580110,성주읍,exact_match,1.0
경상북도,성주군,4784033000,수륜면,37580330,수륜면,exact_match,1.0
경상북도,성주군,4784032000,용암면,37580320,용암면,exact_match,1.0
경상북도,성주군,4784039000,월항면,37580390,월항면,exact_match,1.0
경상북도,성주군,4784038000,초전면,37580380,초전면,exact_match,1.0
경상북도,안동시,4717039000,길안면,37040390,길안면,exact_match,1.0
경상북도,안동시,4717037000,남선면,37040370,남선면,exact_match,1.0
경상북도,안동시,4717036000,남후면,37040360,남후면,exact_match,1.0
경상북도,안동시,4717043000,녹전면,37040430,녹전면,exact_match,1.0
경상북도,안동시,4717042000,도산면,37040420,도산면,exact_match,1.0
경상북도,안동시,4717010400,명륜동,37040520,명륜동,exact_match,1.0
경상북도,안동시,4717032000,북후면,37040320,북후면,exact_match,1.0
경상북도,안동시,4717033000,서후면,37040330,서후면,exact_match,1.0
경상북도,안동시,4717012800,안기동,37040590,안기동,exact_match,1.0
경상북도,안동시,4717041000,예안면,37040410,예안면,exact_match,1.0
경상북도,안동시,4717013300,옥동,37040600,옥동,exact_match,1.0
경상북도,안동시,4717031000,와룡면,37040310,와룡면,exact_match,1.0
경상북도,안동시,4717011000,용상동,37040540,용상동,exact_match,1.0
경상북도,안동시,4717035000,일직면,37040350,일직면,exact_match,1.0
경상북도,안동시,4717040000,임동면,37040400,임동면,exact_match,1.0
경상북도,안동시,4717038000,임하면,37040380,임하면,exact_match,1.0
경상북도,안동시,4717012200,태화동,37040560,태화동,exact_match,1.0
경상북도,안동시,4717012700,평화동,37040580,평화동,exact_match,1.0
경상북도,안동시,4717025000,풍산읍,37040110,풍산읍,exact_match,1.0
경상북도,안동시,4717034000,풍천면,37040340,풍천면,exact_match,1.0
경상북도,영덕군,4777031000,강구면,37550310,강구면,exact_match,1.0
경상북도,영덕군,4777032000,남정면,37550320,남정면,exact_match,1.0
경상북도,영덕군,4777033000,달산면,37550330,달산면,exact_match,1.0
경상북도,영덕군,4777037000,병곡면,37550370,병곡면,exact_match,1.0
경상북도,영덕군,4777025000,영덕읍,37550110,영덕읍,exact_match,1.0
경상북도,영덕군,4777036000,영해면,37550360,영해면,exact_match,1.0
경상북도,영덕군,4777034000,지품면,37550340,지품면,exact_match,1.0
경상북도,영덕군,4777038000,창수면,37550380,창수면,exact_match,1.0
경상북도,영덕군,4777035000,축산면,37550350,축산면,exact_match,1.0
경상북도,영양군,4776035000,석보면,37540350,석보면,exact_match,1.0
경상북도,영양군,4776034000,수비면,37540340,수비면,exact_match,1.0
경상북도,영양군,4776025000,영양읍,37540110,영양읍,exact_match,1.0
경상북도,영양군,4776033000,일월면,37540330,일월면,exact_match,1.0
경상북도,영양군,4776031000,입암면,37540310,입암면,exact_match,1.0
경상북도,영양군,4776032000,청기면,37540320,청기면,exact_match,1.0
경상북도,영주시,4721010500,가흥동,37060620,가흥1동,prefix_match,0.95
경상북도,영주시,4721010500,가흥동,37060630,가흥2동,prefix_match,0.95
경상북도,영주시,4721038000,단산면,37060380,단산면,exact_match,1.0
경상북도,영주시,4721033000,문수면,37060330,문수면,exact_match,1.0
경상북도,영주시,4721036000,봉현면,37060360,봉현면,exact_match,1.0
경상북도,영주시,4721039000,부석면,37060390,부석면,exact_match,1.0
경상북도,영주시,4721010200,상망동,37060510,상망동,exact_match,1.0
경상북도,영주시,4721037000,순흥면,37060370,순흥면,exact_match,1.0
경상북도,영주시,4721035000,안정면,37060350,안정면,exact_match,1.0
경상북도,영주시,4721010100,영주동,37060550,영주1동,prefix_match,0.95
경상북도,영주시,4721010100,영주동,37060580,영주2동,prefix_match,0.95
경상북도,영주시,4721031000,이산면,37060310,이산면,exact_match,1.0
경상북도,영주시,4721034000,장수면,37060340,장수면,exact_match,1.0
경상북도,영주시,4721032000,평은면,37060320,평은면,exact_match,1.0
경상북도,영주시,4721025000,풍기읍,37060110,풍기읍,exact_match,1.0
경상북도,영주시,4721010300,하망동,37060530,하망동,exact_match,1.0
경상북도,영주시,4721010400,휴천동,37060590,휴천1동,prefix_match,0.95
경상북도,영주시,4721010400,휴천동,37060600,휴천2동,prefix_match,0.95
경상북도,영주시,4721010400,휴천동,37060610,휴천3동,prefix_match,0.95
경상북도,영천시,4723038000,고경면,37070380,고경면,exact_match,1.0
경상북도,영천시,4723025000,금호읍,37070110,금호읍,exact_match,1.0
경상북도,영천시,4723040000,대창면,37070400,대창면,exact_match,1.0
경상북도,영천시,4723039000,북안면,37070390,북안면,exact_match,1.0
경상북도,영천시,4723032000,신녕면,37070320,신녕면,exact_match,1.0
경상북도,영천시,4723011300,완산동,37070540,완산동,exact_match,1.0
경상북도,영천시,4723037000,임고면,37070370,임고면,exact_match,1.0
경상북도,영천시,4723036000,자양면,37070360,자양면,exact_match,1.0
경상북도,영천시,4723031000,청통면,37070310,청통면,exact_match,1.0
경상북도,영천시,4723035000,화남면,37070350,화남면,exact_match,1.0
경상북도,영천시,4723034000,화북면,37070340,화북면,exact_match,1.0
경상북도,영천시,4723033000,화산면,37070330,화산면,exact_match,1.0
경상북도,예천군,4790034000,감천면,37600340,감천면,exact_match,1.0
경상북도,예천군,4790039000,개포면,37600390,개포면,exact_match,1.0
경상북도,예천군,4790035000,보문면,37600350,보문면,exact_match,1.0
경상북도,예천군,4790025000,예천읍,37600110,예천읍,exact_match,1.0
경상북도,예천군,4790038000,용궁면,37600380,용궁면,exact_match,1.0
경상북도,예천군,4790031000,용문면,37600310,용문면,exact_match,1.0
경상북도,예천군,4790037000,유천면,37600370,유천면,exact_match,1.0
경상북도,예천군,4790043000,은풍면,37600430,은풍면,exact_match,1.0
경상북도,예천군,4790040000,지보면,37600400,지보면,exact_match,1.0
경상북도,예천군,4790041000,풍양면,37600410,풍양면,exact_match,1.0
경상북도,예천군,4790025300,호명읍,37600121,호명읍,exact_match,1.0
경상북도,예천군,4790042000,효자면,37600420,효자면,exact_match,1.0
경상북도,울릉군,4794032000,북면,37630320,북면,exact_match,1.0
경상북도,울릉군,4794031000,서면,37630310,서면,exact_match,1.0
경상북도,울릉군,4794025000,울릉읍,37630110,울릉읍,exact_match,1.0
경상북도,울진군,4793033000,근남면,37620330,근남면,exact_match,1.0
경상북도,울진군,4793039000,금강송면,37620390,금강송면,exact_match,1.0
경상북도,울진군,4793035000,기성면,37620350,기성면,exact_match,1.0
경상북도,울진군,4793040000,매화면,37620400,매화면,exact_match,1.0
경상북도,울진군,4793031000,북면,37620310,북면,exact_match,1.0
경상북도,울진군,4793036000,온정면,37620360,온정면,exact_match,1.0
경상북도,울진군,4793025000,울진읍,37620110,울진읍,exact_match,1.0
경상북도,울진군,4793037000,죽변면,37620370,죽변면,exact_match,1.0
경상북도,울진군,4793025300,평해읍,37620120,평해읍,exact_match,1.0
경상북도,울진군,4793038000,후포면,37620380,후포면,exact_match,1.0
경상북도,의성군,4773036000,가음면,37520360,가음면,exact_match,1.0
경상북도,의성군,4773040000,구천면,37520400,구천면,exact_match,1.0
경상북도,의성군,4773037000,금성면,37520370,금성면,exact_match,1.0
경상북도,의성군,4773044000,다인면,37520440,다인면,exact_match,1.0
경상북도,의성군,4773041000,단밀면,37520410,단밀면,exact_match,1.0
경상북도,의성군,4773042000,단북면,37520420,단북면,exact_match,1.0
경상북도,의성군,4773031000,단촌면,37520310,단촌면,exact_match,1.0
경상북도,의성군,4773038000,봉양면,37520380,봉양면,exact_match,1.0
경상북도,의성군,4773039000,비안면,37520390,비안면,exact_match,1.0
경상북도,의성군,4773034000,사곡면,37520340,사곡면,exact_match,1.0
경상북도,의성군,4773045000,신평면,37520450,신평면,exact_match,1.0
경상북도,의성군,4773043000,안계면,37520430,안계면,exact_match,1.0
경상북도,의성군,4773047000,안사면,37520470,안사면,exact_match,1.0
경상북도,의성군,4773046000,안평면,37520460,안평면,exact_match,1.0
경상북도,의성군,4773033000,옥산면,37520330,옥산면,exact_match,1.0
경상북도,의성군,4773025000,의성읍,37520110,의성읍,exact_match,1.0
경상북도,의성군,4773032000,점곡면,37520320,점곡면,exact_match,1.0
경상북도,의성군,4773035000,춘산면,37520350,춘산면,exact_match,1.0
경상북도,청도군,4782031000,각남면,37560310,각남면,exact_match,1.0
경상북도,청도군,4782033000,각북면,37560330,각북면,exact_match,1.0
경상북도,청도군,4782036000,금천면,37560360,금천면,exact_match,1.0
경상북도,청도군,4782037000,매전면,37560370,매전면,exact_match,1.0
경상북도,청도군,4782035000,운문면,37560350,운문면,exact_match,1.0
경상북도,청도군,4782034000,이서면,37560340,이서면,exact_match,1.0
경상북도,청도군,4782025300,청도읍,37560120,청도읍,exact_match,1.0
경상북도,청도군,4782032000,풍각면,37560320,풍각면,exact_match,1.0
경상북도,청도군,4782025000,화양읍,37560110,화양읍,exact_match,1.0
경상북도,청송군,4775032000,부남면,37530320,부남면,exact_match,1.0
경상북도,청송군,4775035000,안덕면,37530350,안덕면,exact_match,1.0
경상북도,청송군,4775031500,주왕산면,37530380,주왕산면,exact_match,1.0
경상북도,청송군,4775037000,진보면,37530370,진보면,exact_match,1.0
경상북도,청송군,4775025000,청송읍,37530110,청송읍,exact_match,1.0
경상북도,청송군,4775036000,파천면,37530360,파천면,exact_match,1.0
경상북도,청송군,4775033000,현동면,37530330,현동면,exact_match,1.0
경상북도,청송군,4775034000,현서면,37530340,현서면,exact_match,1.0
경상북도,칠곡군,4785033000,가산면,37590330,가산면,exact_match,1.0
경상북도,칠곡군,4785037000,기산면,37590370,기산면,exact_match,1.0
경상북도,칠곡군,4785032000,동명면,37590320,동명면,exact_match,1.0
경상북도,칠곡군,4785025300,북삼읍,37590120,북삼읍,exact_match,1.0
경상북도,칠곡군,4785025600,석적읍,37590130,석적읍,exact_match,1.0
경상북도,칠곡군,4785036000,약목면,37590360,약목면,exact_match,1.0
경상북도,칠곡군,4785025000,왜관읍,37590110,왜관읍,exact_match,1.0
경상북도,칠곡군,4785031000,지천면,37590310,지천면,exact_match,1.0
광주광역시,광산구,2920010200,도산동,24050540,도산동,exact_match,1.0
광주광역시,광산구,2920011200,비아동,24050515,비아동,exact_match,1.0
광주광역시,광산구,2920011200,비아동,24050610,비아동,exact_match,1.0
광주광역시,광산구,2920016600,삼도동,24050670,삼도동,exact_match,1.0
광주광역시,광산구,2920010100,송정동,24050510,송정1동,prefix_match,0.95
광주광역시,광산구,2920010100,송정동,24050511,송정1동,prefix_match,0.95
광주광역시,광산구,2920010100,송정동,24050512,송정2동,prefix_match,0.95
광주광역시,광산구,2920010100,송정동,24050520,송정2동,prefix_match,0.95
광주광역시,광산구,2920011400,수완동,24050517,수완동,exact_match,1.0
광주광역시,광산구,2920011400,수완동,24050750,수완동,exact_match,1.0
광주광역시,광산구,2920011900,신가동,24050740,신가동,exact_match,1.0
광주광역시,광산구,2920016500,신동,24050740,신가동,startswith_match,0.9
광주광역시,광산구,2920016500,신동,24050521,신창동,startswith_match,0.9
광주광역시,광산구,2920016500,신동,24050730,신창동,startswith_match,0.9
광주광역시,광산구,2920016500,신동,24050513,신흥동,startswith_match,0.9
광주광역시,광산구,2920016500,신동,24050550,신흥동,startswith_match,0.9
광주광역시,광산구,2920011800,신창동,24050521,신창동,exact_match,1.0
광주광역시,광산구,2920011800,신창동,24050730,신창동,exact_match,1.0
광주광역시,광산구,2920010900,우산동,24050580,우산동,exact_match,1.0
광주광역시,광산구,2920012000,운남동,24050710,운남동,exact_match,1.0
광주광역시,광산구,2920012800,월곡동,24050590,월곡1동,prefix_match,0.95
광주광역시,광산구,2920012800,월곡동,24050600,월곡2동,prefix_match,0.95
광주광역시,광산구,2920013400,임곡동,24050518,임곡동,exact_match,1.0
광주광역시,광산구,2920013400,임곡동,24050640,임곡동,exact_match,1.0
광주광역시,광산구,2920012500,하남동,24050630,하남동,exact_match,1.0
광주광역시,남구,2915511400,방림동,24030520,방림1동,prefix_match,0.95
광주광역시,남구,2915511400,방림동,24030530,방림2동,prefix_match,0.95
광주광역시,남구,2915510500,백운동,24030620,백운1동,prefix_match,0.95
광주광역시,남구,2915510500,백운동,24030630,백운2동,prefix_match,0.95
광주광역시,남구,2915511500,봉선동,24030680,봉선1동,prefix_match,0.95
광주광역시,남구,2915511500,봉선동,24030690,봉선2동,prefix_match,0.95
광주광역시,남구,2915510100,사동,24030540,사직동,startswith_match,0.9
광주광역시,남구,2915511300,양림동,24030510,양림동,exact_match,1.0
광주광역시,남구,2915510400,월산동,24030600,월산4동,prefix_match,0.95
광주광역시,남구,2915510400,월산동,24030610,월산5동,prefix_match,0.95
광주광역시,남구,2915510400,월산동,24030570,월산동,exact_match,1.0
광주광역시,남구,2915510600,주월동,24030640,주월1동,prefix_match,0.95
광주광역시,남구,2915510600,주월동,24030650,주월2동,prefix_match,0.95
광주광역시,남구,2915510800,진월동,24030710,진월동,exact_match,1.0
광주광역시,동구,2911010900,계림동,24010560,계림1동,prefix_match,0.95
광주광역시,동구,2911010900,계림동,24010580,계림2동,prefix_match,0.95
광주광역시,동구,2911010800,동명동,24010540,동명동,exact_match,1.0
광주광역시,동구,2911011000,산수동,24010590,산수1동,prefix_match,0.95
광주광역시,동구,2911011000,산수동,24010610,산수2동,prefix_match,0.95
광주광역시,동구,2911011100,지산동,24010620,지산1동,prefix_match,0.95
광주광역시,동구,2911011100,지산동,24010630,지산2동,prefix_match,0.95
광주광역시,동구,2911012200,학동,24010680,학동,exact_match,1.0
광주광역시,동구,2911012200,학동,24010710,학운동,startswith_match,0.9
광주광역시,북구,2917010800,동림동,24040610,동림동,exact_match,1.0
광주광역시,북구,2917011400,두암동,24040670,두암1동,prefix_match,0.95
광주광역시,북구,2917011400,두암동,24040680,두암2동,prefix_match,0.95
광주광역시,북구,2917011400,두암동,24040690,두암3동,prefix_match,0.95
광주광역시,북구,2917011700,매곡동,24040710,매곡동,exact_match,1.0
광주광역시,북구,2917011200,문흥동,24040650,문흥1동,prefix_match,0.95
광주광역시,북구,2917011200,문흥동,24040660,문흥2동,prefix_match,0.95
광주광역시,북구,2917011600,삼각동,24040700,삼각동,exact_match,1.0
광주광역시,북구,2917010600,신안동,24040560,신안동,exact_match,1.0
광주광역시,북구,2917013000,신용동,24040820,신용동,exact_match,1.0
광주광역시,북구,2917012800,양산동,24040800,양산동,exact_match,1.0
광주광역시,북구,2917011500,오치동,24040720,오치1동,prefix_match,0.95
광주광역시,북구,2917011500,오치동,24040730,오치2동,prefix_match,0.95
광주광역시,북구,2917010700,용봉동,24040570,용봉동,exact_match,1.0
광주광역시,북구,2917011000,우산동,24040620,우산동,exact_match,1.0
광주광역시,북구,2917010900,운암동,24040580,운암1동,prefix_match,0.95
광주광역시,북구,2917010900,운암동,24040590,운암2동,prefix_match,0.95
광주광역시,북구,2917010900,운암동,24040600,운암3동,prefix_match,0.95
광주광역시,북구,2917012700,일곡동,24040780,일곡동,exact_match,1.0
광주광역시,북구,2917010500,임동,24040550,임동,exact_match,1.0
광주광역시,북구,2917010100,중흥동,24040510,중흥1동,prefix_match,0.95
광주광역시,북구,2917010100,중흥동,24040520,중흥2동,prefix_match,0.95
광주광역시,북구,2917010100,중흥동,24040530,중흥3동,prefix_match,0.95
광주광역시,북구,2917010100,중흥동,24040831,중흥동,exact_match,1.0
광주광역시,북구,2917011100,풍향동,24040630,풍향동,exact_match,1.0
광주광역시,서구,2914011500,광천동,24020560,광천동,exact_match,1.0
광주광역시,서구,2914013000,금호동,24020680,금호1동,prefix_match,0.95
광주광역시,서구,2914013000,금호동,24020690,금호2동,prefix_match,0.95
광주광역시,서구,2914010600,농성동,24020540,농성1동,prefix_match,0.95
광주광역시,서구,2914010600,농성동,24020550,농성2동,prefix_match,0.95
광주광역시,서구,2914013300,동천동,24020700,동천동,exact_match,1.0
광주광역시,서구,2914012500,서창동,24020640,서창동,exact_match,1.0
광주광역시,서구,2914010400,양동,24020530,양3동,prefix_match,0.95
광주광역시,서구,2914010400,양동,24020510,양동,exact_match,1.0
광주광역시,서구,2914012000,치평동,24020660,치평동,exact_match,1.0
광주광역시,서구,2914012800,풍암동,24020670,풍암동,exact_match,1.0
광주광역시,서구,2914011900,화정동,24020600,화정1동,prefix_match,0.95
광주광역시,서구,2914011900,화정동,24020610,화정2동,prefix_match,0.95
광주광역시,서구,2914011900,화정동,24020620,화정3동,prefix_match,0.95
광주광역시,서구,2914011900,화정동,24020630,화정4동,prefix_match,0.95
대구광역시,군위군,2772025000,군위읍,22520111,군위읍,exact_match,1.0
대구광역시,군위군,2772033000,부계면,22520313,부계면,exact_match,1.0
대구광역시,군위군,2772036000,산성면,22520316,산성면,exact_match,1.0
대구광역시,군위군,2772037000,삼국유사면,22520317,삼국유사면,exact_match,1.0
대구광역시,군위군,2772031000,소보면,22520311,소보면,exact_match,1.0
대구광역시,군위군,2772034000,우보면,22520314,우보면,exact_match,1.0
대구광역시,군위군,2772035000,의흥면,22520315,의흥면,exact_match,1.0
대구광역시,군위군,2772032000,효령면,22520312,효령면,exact_match,1.0
대구광역시,남구,2720010300,대명동,22040650,대명10동,prefix_match,0.95
대구광역시,남구,2720010300,대명동,22040660,대명11동,prefix_match,0.95
대구광역시,남구,2720010300,대명동,22040560,대명1동,prefix_match,0.95
대구광역시,남구,2720010300,대명동,22040570,대명2동,prefix_match,0.95
대구광역시,남구,2720010300,대명동,22040580,대명3동,prefix_match,0.95
대구광역시,남구,2720010300,대명동,22040590,대명4동,prefix_match,0.95
대구광역시,남구,2720010300,대명동,22040600,대명5동,prefix_match,0.95
대구광역시,남구,2720010300,대명동,22040610,대명6동,prefix_match,0.95
대구광역시,남구,2720010300,대명동,22040640,대명9동,prefix_match,0.95
대구광역시,남구,2720010200,봉덕동,22040530,봉덕1동,prefix_match,0.95
대구광역시,남구,2720010200,봉덕동,22040540,봉덕2동,prefix_match,0.95
대구광역시,남구,2720010200,봉덕동,22040550,봉덕3동,prefix_match,0.95
대구광역시,남구,2720010100,이천동,22040510,이천동,exact_match,1.0
대구광역시,달서구,2729011300,감삼동,22070570,감삼동,exact_match,1.0
대구광역시,달서구,2729011600,도원동,22070680,도원동,exact_match,1.0
대구광역시,달서구,2729010200,두류동,22070760,"두류1,2동",startswith_match,0.9
대구광역시,달서구,2729010200,두류동,22070550,두류3동,prefix_match,0.95
대구광역시,달서구,2729012400,본동,22070710,본동,exact_match,1.0
대구광역시,달서구,2729012400,본동,22070560,본리동,startswith_match,0.9
대구광역시,달서구,2729011400,본리동,22070560,본리동,exact_match,1.0
대구광역시,달서구,2729011500,상인동,22070650,상인1동,prefix_match,0.95
대구광역시,달서구,2729011500,상인동,22070660,상인2동,prefix_match,0.95
대구광역시,달서구,2729011500,상인동,22070670,상인3동,prefix_match,0.95
대구광역시,달서구,2729010100,성당동,22070750,성당동,exact_match,1.0
대구광역시,달서구,2729012200,송현동,22070690,송현1동,prefix_match,0.95
대구광역시,달서구,2729012200,송현동,22070700,송현2동,prefix_match,0.95
대구광역시,달서구,2729010700,신당동,22070610,신당동,exact_match,1.0
대구광역시,달서구,2729011100,용산동,22070720,용산1동,prefix_match,0.95
대구광역시,달서구,2729011100,용산동,22070730,용산2동,prefix_match,0.95
대구광역시,달서구,2729012000,월성동,22070770,월성1동,prefix_match,0.95
대구광역시,달서구,2729012000,월성동,22070630,월성2동,prefix_match,0.95
대구광역시,달서구,2729011800,유천동,22070790,유천동,exact_match,1.0
대구광역시,달서구,2729010800,이곡동,22070600,이곡1동,prefix_match,0.95
대구광역시,달서구,2729010800,이곡동,22070740,이곡2동,prefix_match,0.95
대구광역시,달서구,2729011000,장기동,22070590,장기동,exact_match,1.0
대구광역시,달서구,2729010900,장동,22070590,장기동,startswith_match,0.9
대구광역시,달서구,2729011200,죽전동,22070580,죽전동,exact_match,1.0
대구광역시,달서구,2729011700,진천동,22070780,진천동,exact_match,1.0
대구광역시,달성군,2771031000,가창면,22510310,가창면,exact_match,1.0
대구광역시,달성군,2771038000,구지면,22510360,구지면,exact_match,1.0
대구광역시,달성군,2771025300,논공읍,22510120,논공읍,exact_match,1.0
대구광역시,달성군,2771025600,다사읍,22510130,다사읍,exact_match,1.0
대구광역시,달성군,2771026200,옥포읍,22510150,옥포읍,exact_match,1.0
대구광역시,달성군,2771025900,유가읍,22510140,유가읍,exact_match,1.0
대구광역시,달성군,2771033000,하빈면,22510320,하빈면,exact_match,1.0
대구광역시,달성군,2771026500,현풍읍,22510160,현풍읍,exact_match,1.0
대구광역시,달성군,2771025000,화원읍,22510110,화원읍,exact_match,1.0
대구광역시,동구,2714010700,도동,22020620,도평동,startswith_match,0.9
대구광역시,동구,2714011100,방촌동,22020680,방촌동,exact_match,1.0
대구광역시,동구,2714010600,불로동,22020630,불로·봉무동,startswith_match,0.9
대구광역시,동구,2714010100,신암동,22020510,신암1동,prefix_match,0.95
대구광역시,동구,2714010100,신암동,22020520,신암2동,prefix_match,0.95
대구광역시,동구,2714010100,신암동,22020530,신암3동,prefix_match,0.95
대구광역시,동구,2714010100,신암동,22020540,신암4동,prefix_match,0.95
대구광역시,동구,2714010100,신암동,22020550,신암5동,prefix_match,0.95
대구광역시,동구,2714010200,신천동,22020560,신천1·2동,startswith_match,0.9
대구광역시,동구,2714010200,신천동,22020580,신천3동,prefix_match,0.95
대구광역시,동구,2714010200,신천동,22020590,신천4동,prefix_match,0.95
